,Fan,Refrigerator,AirConditioner,Television,Monitor,Month,City,Company,MonthlyHours,TariffRate,ElectricityBill
33011,12,22.0,3.0,21.0,1.0,5,Shimla,Tata Power Company Ltd.,571,7.7,4396.7
33012,15,22.0,3.0,19.0,1.0,1,Ratnagiri,L&T Transmission & Distribution,692,7.4,5120.8
33013,6,18.0,0.0,9.0,1.0,6,New Delhi,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,360,8.5,3060.0
33014,21,23.0,2.0,3.0,1.0,5,Navi Mumbai,Orient Green,608,9.3,5654.400000000001
33015,20,23.0,0.0,17.0,1.0,4,Noida,Ringfeder Power Transmission India Pvt. Ltd.,556,8.2,4559.2
33016,9,23.0,2.0,19.0,1.0,3,Hyderabad,Indowind Energy,673,8.4,5653.2
33017,13,22.0,1.0,7.0,1.0,4,Hyderabad,Optibelt Power Transmission India Private Limited,446,8.4,3746.4
33018,14,22.0,3.0,22.0,1.0,7,Nagpur,NTPC Pvt. Ltd.,683,8.9,6078.7
33019,16,22.0,0.0,3.0,1.0,1,Noida,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",259,8.2,2123.8
33020,13,22.0,3.0,19.0,1.0,11,Ahmedabad,Kalpataru Power,469,7.9,3705.1
33021,13,22.0,0.0,20.0,1.0,11,Mumbai,Power Grid Corp,398,9.2,3661.6
33022,20,22.0,0.0,17.0,1.0,11,Faridabad,GE T&D India Limited,473,8.1,3831.3
33023,23,22.0,2.0,18.0,1.0,10,Hyderabad,Reliance Power,572,8.4,4804.8
33024,8,17.0,3.0,21.0,1.0,2,Noida,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,474,8.2,3886.8
33025,10,22.0,1.0,19.0,1.0,7,Mumbai,Sunil Hitech Eng,437,9.2,4020.4
33026,20,22.0,0.0,21.0,1.0,9,Pune,Orient Green,450,9.1,4095.0
33027,18,22.0,3.0,11.0,1.0,10,Kolkata,KEC International,451,8.7,3923.7
33028,15,22.0,1.0,12.0,12.0,9,Noida,TransRail Lighting,663,8.2,5436.599999999999
33029,11,22.0,3.0,5.0,12.0,3,Pune,KEC International,449,9.1,4085.9
33030,17,22.0,2.0,9.0,1.0,2,Gurgaon,Orient Green,361,8.3,2996.3
33031,21,22.0,0.0,15.0,1.0,11,Dahej,Reliance Energy,625,7.6,4750.0
33032,11,23.0,2.0,5.0,1.0,8,Navi Mumbai,Neueon Towers / Sujana Towers Ltd.,369,9.3,3431.7000000000003
33033,14,23.0,1.0,11.0,1.0,1,Faridabad,Tata Power Company Ltd.,481,8.1,3896.1
33034,19,23.0,3.0,21.0,1.0,9,Pune,GE T&D India Limited,646,9.1,5878.599999999999
33035,6,23.0,1.0,7.0,7.0,10,Ratnagiri,Adani Power Ltd.,384,7.4,2841.6000000000004
33036,6,22.0,2.0,15.0,7.0,9,Nagpur,Indowind Energy,506,8.9,4503.400000000001
33037,23,22.0,2.0,16.0,1.0,9,Shimla,Reliance Power,500,7.7,3850.0
33038,18,22.0,2.0,8.0,12.0,4,Noida,Bonfiglioli Transmission Pvt. Ltd.,715,8.2,5862.999999999999
33039,22,23.0,0.0,15.0,1.0,6,Kolkata,Jaiprakash Power,567,8.7,4932.9
33040,14,22.0,1.0,21.0,1.0,11,Vadodara,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),487,7.8,3798.6
33041,9,22.0,0.0,6.0,7.0,8,Faridabad,Kalpataru Power,392,8.1,3175.2
33042,22,23.0,1.0,16.0,1.0,11,Navi Mumbai,JSW Energy Ltd.,695,9.3,6463.500000000001
33043,8,21.0,2.0,14.0,1.0,10,Mumbai,NLC India,371,9.2,3413.2
33044,21,23.0,3.0,18.0,1.0,10,New Delhi,Neueon Towers / Sujana Towers Ltd.,652,8.5,5542.0
33045,21,23.0,2.0,6.0,1.0,5,Chennai,Power Grid Corp,657,8.8,5781.6
33046,21,22.0,2.0,20.0,1.0,8,Mumbai,Guj Ind Power,754,9.2,6936.799999999999
33047,14,23.0,3.0,7.0,12.0,10,Shimla,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,651,7.7,5012.7
33048,19,22.0,3.0,11.0,1.0,5,Mumbai,NLC India,579,9.2,5326.799999999999
33049,22,22.0,1.0,13.0,1.0,9,Ratnagiri,Unitech Power Transmission Ltd.,530,7.4,3922.0
33050,14,23.0,2.0,7.0,1.0,7,Ahmedabad,CESC,528,7.9,4171.2
33051,20,22.0,2.0,5.0,1.0,11,Nagpur,KEC International,597,8.9,5313.3
33052,18,22.0,3.0,22.0,1.0,7,Ahmedabad,Ringfeder Power Transmission India Pvt. Ltd.,749,7.9,5917.1
33053,18,23.0,2.0,5.0,1.0,4,Kolkata,NTPC Pvt. Ltd.,502,8.7,4367.4
33054,11,23.0,3.0,8.0,1.0,5,Kolkata,Orient Green,377,8.7,3279.9
33055,20,23.0,1.0,20.0,1.0,10,New Delhi,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),716,8.5,6086.0
33056,14,23.0,0.0,14.0,12.0,3,Noida,GE T&D India Limited,713,8.2,5846.599999999999
33057,11,22.0,1.0,17.0,1.0,2,Nagpur,NHPC,480,8.9,4272.0
33058,7,19.0,1.0,19.0,1.0,8,Nagpur,CESC,474,8.9,4218.6
33059,10,20.0,1.0,16.0,1.0,4,New Delhi,Sunil Hitech Eng,554,8.5,4709.0
33060,10,18.0,0.0,19.0,1.0,3,Faridabad,CESC,475,8.1,3847.5
33061,12,23.0,0.0,21.0,1.0,12,Kolkata,Unitech Power Transmission Ltd.,644,8.7,5602.799999999999
33062,5,21.0,3.0,17.0,7.0,5,Dahej,Indowind Energy,674,7.6,5122.4
33063,11,23.0,1.0,17.0,12.0,10,New Delhi,Torrent Power Ltd.,591,8.5,5023.5
33064,11,23.0,0.0,14.0,12.0,12,Nagpur,Optibelt Power Transmission India Private Limited,563,8.9,5010.7
33065,17,23.0,3.0,15.0,1.0,11,Chennai,Unitech Power Transmission Ltd.,529,8.8,4655.200000000001
33066,13,23.0,0.0,11.0,1.0,7,Gurgaon,Indowind Energy,348,8.3,2888.4
33067,21,22.0,0.0,3.0,1.0,1,Nagpur,SJVN Ltd.,389,8.9,3462.1000000000004
33068,7,18.0,2.0,16.0,1.0,6,Shimla,Neueon Towers / Sujana Towers Ltd.,334,7.7,2571.8
33069,6,22.0,3.0,9.0,1.0,10,Pune,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",368,9.1,3348.8
33070,23,23.0,0.0,4.0,1.0,2,Navi Mumbai,Orient Green,455,9.3,4231.5
33071,8,19.0,0.0,6.0,1.0,10,Chennai,Adani Power Ltd.,445,8.8,3916.000000000001
33072,7,22.0,0.0,13.0,1.0,1,New Delhi,L&T Transmission & Distribution,388,8.5,3298.0
33073,16,23.0,3.0,19.0,1.0,7,Shimla,GE T&D India Limited,739,7.7,5690.3
33074,13,22.0,1.0,5.0,1.0,8,Faridabad,NLC India,482,8.1,3904.2
33075,6,19.0,0.0,11.0,1.0,1,Noida,Reliance Power,479,8.2,3927.8
33076,15,23.0,1.0,20.0,1.0,3,Noida,Adani Power Ltd.,660,8.2,5411.999999999999
33077,6,18.0,0.0,19.0,1.0,12,Faridabad,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),462,8.1,3742.2
33078,5,21.0,1.0,5.0,1.0,1,Faridabad,Ringfeder Power Transmission India Pvt. Ltd.,428,8.1,3466.8
33079,9,21.0,2.0,10.0,1.0,6,Noida,Guj Ind Power,457,8.2,3747.4
33080,12,22.0,3.0,11.0,1.0,1,Ahmedabad,Torrent Power Ltd.,526,7.9,4155.400000000001
33081,10,21.0,1.0,19.0,1.0,11,Vadodara,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",606,7.8,4726.8
33082,17,22.0,1.0,6.0,12.0,12,Hyderabad,Power Grid Corp,580,8.4,4872.0
33083,17,22.0,1.0,6.0,12.0,9,Faridabad,L&T Transmission & Distribution,649,8.1,5256.9
33084,9,20.0,0.0,22.0,1.0,10,Noida,Kalpataru Power,508,8.2,4165.599999999999
33085,10,17.0,0.0,11.0,1.0,12,Ahmedabad,Optibelt Power Transmission India Private Limited,449,7.9,3547.1000000000004
33086,13,22.0,1.0,22.0,1.0,1,Shimla,Guj Ind Power,623,7.7,4797.1
33087,9,23.0,3.0,7.0,7.0,9,Ratnagiri,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),573,7.4,4240.2
33088,18,22.0,1.0,10.0,12.0,11,New Delhi,TransRail Lighting,624,8.5,5304.0
33089,11,23.0,2.0,14.0,1.0,12,Navi Mumbai,Jaiprakash Power,503,9.3,4677.900000000001
33090,10,21.0,1.0,4.0,1.0,11,Navi Mumbai,Reliance Power,378,9.3,3515.4
33091,10,19.0,2.0,20.0,7.0,11,Pune,Power Grid Corp,648,9.1,5896.8
33092,11,23.0,1.0,3.0,1.0,6,Vadodara,Orient Green,529,7.8,4126.2
33093,22,23.0,3.0,13.0,12.0,10,Hyderabad,Adani Power Ltd.,691,8.4,5804.400000000001
33094,20,23.0,3.0,18.0,1.0,2,Nagpur,Reliance Power,483,8.9,4298.7
33095,5,19.0,2.0,13.0,1.0,9,Pune,Sterlite Power Transmission Ltd,499,9.1,4540.9
33096,8,22.0,0.0,16.0,1.0,5,Shimla,NLC India,551,7.7,4242.7
33097,8,17.0,3.0,22.0,1.0,1,Hyderabad,Sunil Hitech Eng,423,8.4,3553.2000000000003
33098,5,19.0,1.0,13.0,1.0,7,Faridabad,Jyoti Structure,461,8.1,3734.1
33099,22,23.0,0.0,12.0,1.0,4,Pune,CESC,423,9.1,3849.3
33100,23,23.0,3.0,11.0,1.0,4,Gurgaon,Adani Power Ltd.,509,8.3,4224.700000000001
33101,7,19.0,3.0,22.0,1.0,9,New Delhi,L&T Transmission & Distribution,403,8.5,3425.5
33102,21,22.0,1.0,3.0,1.0,6,Noida,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),451,8.2,3698.2
33103,7,22.0,2.0,21.0,7.0,11,Ahmedabad,Optibelt Power Transmission India Private Limited,476,7.9,3760.4
33104,16,23.0,3.0,20.0,1.0,4,Chennai,TransRail Lighting,739,8.8,6503.200000000001
33105,13,23.0,0.0,12.0,1.0,1,Pune,Ringfeder Power Transmission India Pvt. Ltd.,442,9.1,4022.2
33106,15,22.0,0.0,22.0,1.0,1,Vadodara,Power Grid Corp,429,7.8,3346.2
33107,23,22.0,3.0,4.0,1.0,6,Navi Mumbai,TransRail Lighting,527,9.3,4901.1
33108,12,23.0,0.0,19.0,1.0,10,Mumbai,JSW Energy Ltd.,620,9.2,5704.0
33109,8,19.0,3.0,6.0,1.0,1,Pune,TransRail Lighting,350,9.1,3185.0
33110,18,23.0,2.0,12.0,1.0,10,Navi Mumbai,Optibelt Power Transmission India Private Limited,580,9.3,5394.0
33111,15,23.0,2.0,22.0,1.0,4,Hyderabad,Orient Green,604,8.4,5073.6
33112,23,22.0,0.0,5.0,1.0,8,Navi Mumbai,Jaiprakash Power,504,9.3,4687.200000000001
33113,12,23.0,0.0,21.0,1.0,5,Mumbai,Orient Green,579,9.2,5326.799999999999
33114,12,22.0,2.0,17.0,12.0,9,New Delhi,TransRail Lighting,713,8.5,6060.5
33115,7,23.0,2.0,19.0,1.0,12,Mumbai,CESC,494,9.2,4544.799999999999
33116,13,23.0,3.0,3.0,1.0,2,Navi Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,397,9.3,3692.1
33117,7,23.0,1.0,13.0,1.0,4,Mumbai,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,552,9.2,5078.4
33118,9,19.0,3.0,5.0,1.0,5,Ahmedabad,Sterlite Power Transmission Ltd,457,7.9,3610.3
33119,23,22.0,0.0,18.0,1.0,3,Ahmedabad,Adani Power Ltd.,584,7.9,4613.6
33120,18,23.0,3.0,17.0,1.0,8,Chennai,Indowind Energy,524,8.8,4611.200000000001
33121,19,22.0,3.0,19.0,12.0,3,Navi Mumbai,Unitech Power Transmission Ltd.,798,9.3,7421.400000000001
33122,10,21.0,2.0,5.0,1.0,5,New Delhi,CESC,466,8.5,3961.0
33123,17,22.0,1.0,10.0,1.0,1,Mumbai,NTPC Pvt. Ltd.,473,9.2,4351.599999999999
33124,18,22.0,0.0,12.0,1.0,6,Shimla,Bonfiglioli Transmission Pvt. Ltd.,548,7.7,4219.6
33125,23,22.0,1.0,4.0,1.0,5,Hyderabad,Power Grid Corp,593,8.4,4981.2
33126,11,22.0,3.0,3.0,12.0,9,Navi Mumbai,L&T Transmission & Distribution,426,9.3,3961.8
33127,10,19.0,0.0,9.0,7.0,9,Ratnagiri,Power Grid Corp,516,7.4,3818.4
33128,12,23.0,0.0,4.0,12.0,1,Pune,GE T&D India Limited,396,9.1,3603.6
33129,21,22.0,1.0,13.0,1.0,7,Dahej,JSW Energy Ltd.,535,7.6,4066.0
33130,19,22.0,2.0,6.0,1.0,7,Pune,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,384,9.1,3494.4
33131,19,23.0,2.0,18.0,1.0,8,Mumbai,Reliance Power,685,9.2,6301.999999999999
33132,21,22.0,1.0,4.0,12.0,10,Pune,TransRail Lighting,569,9.1,5177.9
33133,9,20.0,1.0,16.0,1.0,3,Vadodara,NHPC,369,7.8,2878.2
33134,12,22.0,1.0,20.0,12.0,1,Dahej,SJVN Ltd.,590,7.6,4484.0
33135,20,23.0,2.0,18.0,1.0,7,Navi Mumbai,Adani Power Ltd.,639,9.3,5942.700000000001
33136,22,23.0,1.0,18.0,1.0,12,New Delhi,CESC,642,8.5,5457.0
33137,11,23.0,3.0,16.0,1.0,11,Gurgaon,Optibelt Power Transmission India Private Limited,607,8.3,5038.1
33138,7,18.0,2.0,8.0,1.0,7,Pune,Indowind Energy,449,9.1,4085.9
33139,12,22.0,1.0,15.0,1.0,8,Ratnagiri,Unitech Power Transmission Ltd.,617,7.4,4565.8
33140,18,23.0,3.0,3.0,1.0,12,Dahej,Reliance Energy,533,7.6,4050.8
33141,6,23.0,3.0,21.0,7.0,6,Ratnagiri,Tata Power Company Ltd.,691,7.4,5113.400000000001
33142,17,23.0,2.0,8.0,1.0,10,Gurgaon,NLC India,639,8.3,5303.700000000001
33143,11,23.0,1.0,3.0,1.0,4,Mumbai,L&T Transmission & Distribution,336,9.2,3091.2
33144,15,22.0,2.0,6.0,1.0,3,Pune,Unitech Power Transmission Ltd.,437,9.1,3976.7
33145,8,17.0,2.0,14.0,1.0,9,Vadodara,NHPC,376,7.8,2932.8
33146,10,23.0,1.0,20.0,1.0,12,Shimla,Indowind Energy,430,7.7,3311.0
33147,12,22.0,1.0,4.0,1.0,8,Gurgaon,L&T Transmission & Distribution,333,8.3,2763.9
33148,8,19.0,0.0,15.0,1.0,2,Chennai,Optibelt Power Transmission India Private Limited,274,8.8,2411.2000000000003
33149,12,22.0,2.0,10.0,12.0,12,Shimla,NHPC,459,7.7,3534.3
33150,17,22.0,2.0,20.0,12.0,7,Pune,Orient Green,614,9.1,5587.4
33151,10,22.0,3.0,18.0,1.0,9,Hyderabad,Reliance Energy,704,8.4,5913.6
33152,11,22.0,1.0,15.0,1.0,5,Gurgaon,Orient Green,631,8.3,5237.3
33153,7,17.0,1.0,14.0,1.0,8,Hyderabad,Tata Power Company Ltd.,353,8.4,2965.2000000000003
33154,22,23.0,2.0,14.0,12.0,6,Dahej,TransRail Lighting,566,7.6,4301.599999999999
33155,7,18.0,3.0,11.0,1.0,3,Hyderabad,NHPC,574,8.4,4821.6
33156,16,23.0,3.0,5.0,12.0,8,Navi Mumbai,Unitech Power Transmission Ltd.,539,9.3,5012.700000000001
33157,22,23.0,0.0,13.0,12.0,7,Kolkata,Kalpataru Power,713,8.7,6203.099999999999
33158,8,21.0,0.0,20.0,1.0,8,Vadodara,Optibelt Power Transmission India Private Limited,485,7.8,3783.0
33159,20,23.0,3.0,17.0,12.0,3,Faridabad,Orient Green,637,8.1,5159.7
33160,18,23.0,1.0,4.0,1.0,8,Nagpur,GE T&D India Limited,403,8.9,3586.7000000000003
33161,8,18.0,0.0,21.0,1.0,11,Mumbai,Bonfiglioli Transmission Pvt. Ltd.,328,9.2,3017.6
33162,17,22.0,0.0,11.0,12.0,3,Hyderabad,L&T Transmission & Distribution,668,8.4,5611.2
33163,18,23.0,1.0,7.0,1.0,7,Navi Mumbai,Torrent Power Ltd.,597,9.3,5552.1
33164,7,18.0,0.0,11.0,1.0,10,Hyderabad,Adani Power Ltd.,284,8.4,2385.6
33165,14,22.0,0.0,13.0,1.0,1,Shimla,CESC,603,7.7,4643.1
33166,20,22.0,0.0,14.0,1.0,8,Ahmedabad,L&T Transmission & Distribution,502,7.9,3965.8
33167,21,22.0,3.0,9.0,1.0,2,Gurgaon,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),532,8.3,4415.6
33168,6,19.0,1.0,19.0,1.0,4,Chennai,CESC,518,8.8,4558.400000000001
33169,20,23.0,1.0,11.0,1.0,3,Kolkata,NHPC,546,8.7,4750.2
33170,15,22.0,2.0,21.0,1.0,1,Gurgaon,L&T Transmission & Distribution,690,8.3,5727.000000000001
33171,14,22.0,3.0,22.0,1.0,12,Faridabad,Sterlite Power Transmission Ltd,620,8.1,5022.0
33172,12,23.0,2.0,8.0,1.0,2,Hyderabad,NHPC,547,8.4,4594.8
33173,13,22.0,3.0,15.0,1.0,3,Mumbai,Jaiprakash Power,680,9.2,6255.999999999999
33174,22,22.0,1.0,15.0,1.0,6,Gurgaon,Neueon Towers / Sujana Towers Ltd.,674,8.3,5594.200000000001
33175,11,22.0,2.0,3.0,12.0,8,Navi Mumbai,GE T&D India Limited,557,9.3,5180.1
33176,12,22.0,0.0,20.0,1.0,5,Shimla,NTPC Pvt. Ltd.,482,7.7,3711.4
33177,8,23.0,2.0,8.0,1.0,10,Shimla,Optibelt Power Transmission India Private Limited,341,7.7,2625.7000000000003
33178,13,23.0,3.0,21.0,12.0,2,Shimla,Jyoti Structure,789,7.7,6075.3
33179,8,23.0,0.0,7.0,1.0,3,Mumbai,Power Grid Corp,468,9.2,4305.599999999999
33180,7,19.0,2.0,5.0,1.0,4,Ratnagiri,Reliance Energy,389,7.4,2878.6000000000004
33181,9,17.0,3.0,15.0,1.0,8,Faridabad,Kalpataru Power,420,8.1,3402.0
33182,15,23.0,2.0,5.0,1.0,2,Mumbai,Jyoti Structure,356,9.2,3275.2
33183,21,23.0,1.0,18.0,1.0,7,Ratnagiri,GE T&D India Limited,552,7.4,4084.8
33184,9,21.0,2.0,5.0,1.0,5,Dahej,NHPC,502,7.6,3815.2
33185,11,23.0,3.0,17.0,1.0,12,Faridabad,L&T Transmission & Distribution,470,8.1,3807.0
33186,8,18.0,0.0,9.0,7.0,3,Chennai,Indowind Energy,321,8.8,2824.8
33187,8,18.0,1.0,21.0,1.0,8,Navi Mumbai,Reliance Power,368,9.3,3422.4
33188,6,18.0,2.0,15.0,1.0,6,Vadodara,Jyoti Structure,400,7.8,3120.0
33189,9,17.0,1.0,11.0,1.0,1,Chennai,SJVN Ltd.,345,8.8,3036.0000000000005
33190,8,20.0,2.0,13.0,1.0,8,Chennai,Jyoti Structure,330,8.8,2904.0000000000005
33191,5,19.0,0.0,9.0,1.0,6,Navi Mumbai,SJVN Ltd.,324,9.3,3013.2000000000003
33192,5,23.0,2.0,14.0,1.0,8,Gurgaon,Reliance Power,596,8.3,4946.8
33193,11,23.0,0.0,12.0,1.0,12,Ratnagiri,KEC International,378,7.4,2797.2000000000003
33194,23,23.0,0.0,19.0,1.0,1,Ratnagiri,Guj Ind Power,694,7.4,5135.6
33195,22,23.0,0.0,8.0,12.0,8,Kolkata,Reliance Energy,580,8.7,5046.0
33196,23,22.0,1.0,19.0,1.0,9,Navi Mumbai,Power Grid Corp,474,9.3,4408.200000000001
33197,14,22.0,2.0,3.0,1.0,1,Faridabad,Indowind Energy,548,8.1,4438.8
33198,23,22.0,0.0,13.0,1.0,7,Pune,JSW Energy Ltd.,624,9.1,5678.4
33199,11,22.0,3.0,7.0,1.0,1,Navi Mumbai,JSW Energy Ltd.,435,9.3,4045.500000000001
33200,8,20.0,1.0,12.0,1.0,10,Shimla,Jaiprakash Power,441,7.7,3395.7000000000003
33201,12,23.0,1.0,13.0,1.0,7,Shimla,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),533,7.7,4104.1
33202,20,23.0,3.0,6.0,1.0,1,Ratnagiri,NTPC Pvt. Ltd.,529,7.4,3914.6
33203,14,22.0,0.0,8.0,1.0,8,Mumbai,NLC India,299,9.2,2750.8
33204,15,22.0,0.0,3.0,1.0,11,Vadodara,NHPC,240,7.8,1872.0
33205,20,22.0,1.0,11.0,1.0,10,Ratnagiri,SJVN Ltd.,568,7.4,4203.2
33206,6,18.0,3.0,4.0,1.0,6,Nagpur,Unitech Power Transmission Ltd.,244,8.9,2171.6
33207,9,22.0,3.0,19.0,1.0,5,Chennai,Sterlite Power Transmission Ltd,602,8.8,5297.6
33208,21,23.0,0.0,15.0,1.0,2,Gurgaon,Adani Power Ltd.,580,8.3,4814.0
33209,23,22.0,3.0,20.0,1.0,7,New Delhi,KEC International,712,8.5,6052.0
33210,5,22.0,1.0,16.0,1.0,6,Vadodara,Neueon Towers / Sujana Towers Ltd.,327,7.8,2550.6
33211,22,22.0,1.0,13.0,1.0,6,Chennai,Reliance Power,553,8.8,4866.400000000001
33212,17,22.0,0.0,3.0,1.0,1,New Delhi,JSW Energy Ltd.,378,8.5,3213.0
33213,6,23.0,3.0,11.0,1.0,1,Nagpur,Optibelt Power Transmission India Private Limited,505,8.9,4494.5
33214,16,22.0,1.0,15.0,12.0,10,Ratnagiri,NHPC,760,7.4,5624.0
33215,7,22.0,0.0,5.0,1.0,9,Chennai,Reliance Power,332,8.8,2921.6000000000004
33216,20,23.0,3.0,10.0,12.0,3,Ratnagiri,Reliance Energy,690,7.4,5106.0
33217,13,22.0,1.0,16.0,1.0,7,Navi Mumbai,Neueon Towers / Sujana Towers Ltd.,542,9.3,5040.6
33218,8,23.0,0.0,16.0,1.0,5,Navi Mumbai,SJVN Ltd.,586,9.3,5449.8
33219,23,22.0,1.0,7.0,12.0,2,Navi Mumbai,TransRail Lighting,587,9.3,5459.1
33220,17,23.0,0.0,7.0,12.0,11,Pune,SJVN Ltd.,567,9.1,5159.7
33221,16,22.0,1.0,7.0,1.0,2,Mumbai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",498,9.2,4581.599999999999
33222,23,22.0,1.0,22.0,12.0,9,Noida,Sunil Hitech Eng,838,8.2,6871.599999999999
33223,9,23.0,2.0,8.0,1.0,1,Hyderabad,Jaiprakash Power,524,8.4,4401.6
33224,16,23.0,0.0,6.0,12.0,6,Pune,Tata Power Company Ltd.,626,9.1,5696.599999999999
33225,5,18.0,2.0,7.0,1.0,2,Gurgaon,NHPC,243,8.3,2016.9
33226,21,23.0,0.0,6.0,1.0,3,Dahej,JSW Energy Ltd.,329,7.6,2500.4
33227,19,23.0,0.0,11.0,1.0,11,Shimla,Guj Ind Power,397,7.7,3056.9
33228,5,18.0,2.0,4.0,7.0,2,Dahej,Guj Ind Power,420,7.6,3192.0
33229,8,18.0,2.0,21.0,1.0,3,Dahej,Unitech Power Transmission Ltd.,557,7.6,4233.2
33230,14,23.0,2.0,19.0,12.0,9,Nagpur,Jyoti Structure,714,8.9,6354.6
33231,22,23.0,3.0,11.0,1.0,6,Shimla,NTPC Pvt. Ltd.,722,7.7,5559.400000000001
33232,9,22.0,0.0,19.0,7.0,8,Chennai,NHPC,472,8.8,4153.6
33233,20,22.0,0.0,14.0,1.0,8,Gurgaon,Optibelt Power Transmission India Private Limited,551,8.3,4573.3
33234,19,23.0,3.0,10.0,12.0,5,Mumbai,Neueon Towers / Sujana Towers Ltd.,687,9.2,6320.4
33235,16,22.0,2.0,7.0,1.0,2,Vadodara,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),530,7.8,4134.0
33236,9,20.0,3.0,4.0,1.0,8,Kolkata,Optibelt Power Transmission India Private Limited,516,8.7,4489.2
33237,8,17.0,0.0,16.0,1.0,6,Vadodara,Optibelt Power Transmission India Private Limited,327,7.8,2550.6
33238,14,23.0,3.0,20.0,1.0,11,Shimla,Kalpataru Power,660,7.7,5082.0
33239,21,22.0,1.0,16.0,1.0,6,Kolkata,Indowind Energy,430,8.7,3741.0
33240,13,23.0,1.0,7.0,1.0,9,Hyderabad,Torrent Power Ltd.,466,8.4,3914.4
33241,13,22.0,2.0,11.0,1.0,10,New Delhi,Indowind Energy,378,8.5,3213.0
33242,19,22.0,1.0,17.0,1.0,3,Pune,Neueon Towers / Sujana Towers Ltd.,519,9.1,4722.9
33243,16,23.0,1.0,11.0,12.0,7,Shimla,SJVN Ltd.,685,7.7,5274.5
33244,22,22.0,1.0,3.0,1.0,9,Gurgaon,NTPC Pvt. Ltd.,440,8.3,3652.000000000001
33245,16,22.0,0.0,21.0,1.0,12,Chennai,Power Grid Corp,663,8.8,5834.400000000001
33246,16,22.0,0.0,15.0,1.0,5,Ahmedabad,Reliance Power,603,7.9,4763.7
33247,19,22.0,2.0,18.0,1.0,12,New Delhi,NLC India,499,8.5,4241.5
33248,21,23.0,3.0,16.0,1.0,11,Shimla,Unitech Power Transmission Ltd.,634,7.7,4881.8
33249,5,22.0,1.0,14.0,1.0,1,Pune,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,407,9.1,3703.7
33250,13,22.0,3.0,21.0,1.0,2,Vadodara,KEC International,595,7.8,4641.0
33251,13,23.0,1.0,14.0,1.0,12,Ratnagiri,Unitech Power Transmission Ltd.,637,7.4,4713.8
33252,19,23.0,1.0,11.0,1.0,8,Vadodara,Sterlite Power Transmission Ltd,512,7.8,3993.6
33253,13,22.0,0.0,20.0,1.0,3,Pune,Reliance Power,442,9.1,4022.2
33254,19,22.0,2.0,14.0,12.0,12,Vadodara,Neueon Towers / Sujana Towers Ltd.,565,7.8,4407.0
33255,16,22.0,1.0,13.0,12.0,3,Chennai,NLC India,500,8.8,4400.0
33256,12,23.0,3.0,18.0,12.0,4,Noida,Orient Green,701,8.2,5748.2
33257,11,22.0,3.0,12.0,1.0,6,Ratnagiri,Torrent Power Ltd.,566,7.4,4188.400000000001
33258,17,22.0,3.0,21.0,12.0,8,Noida,Jyoti Structure,752,8.2,6166.4
33259,9,22.0,0.0,4.0,7.0,11,Shimla,Jaiprakash Power,455,7.7,3503.5
33260,20,23.0,2.0,14.0,1.0,10,Ahmedabad,JSW Energy Ltd.,600,7.9,4740.0
33261,7,20.0,1.0,12.0,1.0,11,Shimla,GE T&D India Limited,441,7.7,3395.7000000000003
33262,6,21.0,2.0,21.0,1.0,2,Faridabad,JSW Energy Ltd.,539,8.1,4365.9
33263,13,22.0,2.0,20.0,12.0,5,Noida,Optibelt Power Transmission India Private Limited,706,8.2,5789.2
33264,17,23.0,0.0,10.0,12.0,11,Ratnagiri,JSW Energy Ltd.,612,7.4,4528.8
33265,9,19.0,0.0,13.0,1.0,5,Nagpur,NLC India,353,8.9,3141.7000000000003
33266,12,22.0,2.0,11.0,12.0,9,Mumbai,Tata Power Company Ltd.,610,9.2,5612.0
33267,14,22.0,0.0,11.0,1.0,2,Vadodara,Neueon Towers / Sujana Towers Ltd.,494,7.8,3853.2
33268,9,18.0,3.0,22.0,1.0,5,Vadodara,Reliance Power,590,7.8,4602.0
33269,7,20.0,3.0,22.0,1.0,11,Shimla,KEC International,691,7.7,5320.7
33270,23,23.0,0.0,11.0,1.0,5,Nagpur,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",483,8.9,4298.7
33271,19,22.0,0.0,11.0,1.0,6,Mumbai,Power Grid Corp,436,9.2,4011.2
